START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
09/10/14,07:10 PM,10:10 PM,Padres,Dodger Stadium,"Local TV: SportsNet LA -- SNLA Spanish ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/10/14,09/11/14,10:10 PM,01:10 AM,FALSE,TRUE,09/10/14,06:10 PM,09:10 PM,FREE,BUSY
09/12/14,07:15 PM,10:15 PM,Giants,AT&T Park,"Local TV: SportsNet LA ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/12/14,09/13/14,10:15 PM,01:15 AM,FALSE,TRUE,09/12/14,06:15 PM,09:15 PM,FREE,BUSY
09/13/14,06:05 PM,09:05 PM,Giants,AT&T Park,"Local TV: SportsNet LA ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/13/14,09/14/14,09:05 PM,12:05 AM,FALSE,TRUE,09/13/14,05:05 PM,08:05 PM,FREE,BUSY
09/14/14,01:05 PM,04:05 PM,Giants,AT&T Park,"Local TV: SportsNet LA ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/14/14,09/14/14,04:05 PM,07:05 PM,FALSE,TRUE,09/14/14,12:05 PM,03:05 PM,FREE,BUSY
09/15/14,05:40 PM,08:40 PM,Rockies,Coors Field,"Local TV: SportsNet LA ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/15/14,09/15/14,08:40 PM,11:40 PM,FALSE,TRUE,09/15/14,04:40 PM,07:40 PM,FREE,BUSY
09/16/14,05:40 PM,08:40 PM,Rockies,Coors Field,"Local TV: SportsNet LA ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/16/14,09/16/14,08:40 PM,11:40 PM,FALSE,TRUE,09/16/14,04:40 PM,07:40 PM,FREE,BUSY
09/17/14,12:10 PM,03:10 PM,Rockies,Coors Field,"Local TV: SportsNet LA ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/17/14,09/17/14,03:10 PM,06:10 PM,FALSE,TRUE,09/17/14,11:10 AM,02:10 PM,FREE,BUSY
09/18/14,05:05 PM,08:05 PM,Cubs,Wrigley Field,"Local TV: SportsNet LA ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/18/14,09/18/14,08:05 PM,11:05 PM,FALSE,TRUE,09/18/14,04:05 PM,07:05 PM,FREE,BUSY
09/19/14,11:20 AM,02:20 PM,Cubs,Wrigley Field,"Local TV: SportsNet LA ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/19/14,09/19/14,02:20 PM,05:20 PM,FALSE,TRUE,09/19/14,10:20 AM,01:20 PM,FREE,BUSY
09/20/14,01:05 PM,04:05 PM,Cubs,Wrigley Field,"Local TV: SportsNet LA ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/20/14,09/20/14,04:05 PM,07:05 PM,FALSE,TRUE,09/20/14,12:05 PM,03:05 PM,FREE,BUSY
09/21/14,11:20 AM,02:20 PM,Cubs,Wrigley Field,"Local TV: SportsNet LA ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/21/14,09/21/14,02:20 PM,05:20 PM,FALSE,TRUE,09/21/14,10:20 AM,01:20 PM,FREE,BUSY
09/22/14,07:10 PM,10:10 PM,Giants,Dodger Stadium,"Local TV: SNLA Spanish -- SportsNet LA ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/22/14,09/23/14,10:10 PM,01:10 AM,FALSE,TRUE,09/22/14,06:10 PM,09:10 PM,FREE,BUSY
09/23/14,07:10 PM,10:10 PM,Giants,Dodger Stadium,"Local TV: SportsNet LA -- SNLA Spanish ----- Local Radio: KTNQ 1020 -- 570 Fox Sports L.A.",09/23/14,09/24/14,10:10 PM,01:10 AM,FALSE,TRUE,09/23/14,06:10 PM,09:10 PM,FREE,BUSY
09/24/14,07:10 PM,10:10 PM,Giants,Dodger Stadium,"Local TV: SportsNet LA -- SNLA Spanish ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/24/14,09/25/14,10:10 PM,01:10 AM,FALSE,TRUE,09/24/14,06:10 PM,09:10 PM,FREE,BUSY
09/26/14,07:10 PM,10:10 PM,Rockies,Dodger Stadium,"Local TV: SportsNet LA -- SNLA Spanish ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/26/14,09/27/14,10:10 PM,01:10 AM,FALSE,TRUE,09/26/14,06:10 PM,09:10 PM,FREE,BUSY
09/27/14,06:10 PM,09:10 PM,Rockies,Dodger Stadium,"Local TV: SportsNet LA -- SNLA Spanish ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/27/14,09/28/14,09:10 PM,12:10 AM,FALSE,TRUE,09/27/14,05:10 PM,08:10 PM,FREE,BUSY
09/28/14,01:10 PM,04:10 PM,Rockies,Dodger Stadium,"Local TV: SNLA Spanish -- SportsNet LA ----- Local Radio: 570 Fox Sports L.A. -- KTNQ 1020",09/28/14,09/28/14,04:10 PM,07:10 PM,FALSE,TRUE,09/28/14,12:10 PM,03:10 PM,FREE,BUSY
