START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
04/11/14,07:05 PM,07:05 PM,Marlins,Citizens Bank Park,"Local TV: TCN ----- Local Radio: 94 WIP -- 1210 WPHT",04/11/14,04/11/14,10:05 PM,10:05 PM,FALSE,TRUE,04/11/14,06:05 PM,06:05 PM,FREE,BUSY
04/12/14,07:05 PM,07:05 PM,Marlins,Citizens Bank Park,"Local TV: NBC 10 ----- Local Radio: 94 WIP -- 1210 WPHT",04/12/14,04/12/14,10:05 PM,10:05 PM,FALSE,TRUE,04/12/14,06:05 PM,06:05 PM,FREE,BUSY
04/13/14,01:35 PM,01:35 PM,Marlins,Citizens Bank Park,"Local TV: TCN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",04/13/14,04/13/14,04:35 PM,04:35 PM,FALSE,TRUE,04/13/14,12:35 PM,12:35 PM,FREE,BUSY
04/14/14,07:05 PM,07:05 PM,Braves,Citizens Bank Park,"Local TV: TCN -- ESPN ----- Local Radio: 94 WIP -- 1210 WPHT",04/14/14,04/14/14,10:05 PM,10:05 PM,FALSE,TRUE,04/14/14,06:05 PM,06:05 PM,FREE,BUSY
04/16/14,07:05 PM,07:05 PM,Braves,Citizens Bank Park,"Local TV: PHL 17 ----- Local Radio: 94 WIP -- 1210 WPHT",04/16/14,04/16/14,10:05 PM,10:05 PM,FALSE,TRUE,04/16/14,06:05 PM,06:05 PM,FREE,BUSY
04/17/14,01:05 PM,01:05 PM,Braves,Citizens Bank Park,"Local TV: MLBN -- CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/17/14,04/17/14,04:05 PM,04:05 PM,FALSE,TRUE,04/17/14,12:05 PM,12:05 PM,FREE,BUSY
04/18/14,08:40 PM,08:40 PM,Rockies,Coors Field,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/18/14,04/18/14,11:40 PM,11:40 PM,FALSE,TRUE,04/18/14,07:40 PM,07:40 PM,FREE,BUSY
04/19/14,08:10 PM,08:10 PM,Rockies,Coors Field,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/19/14,04/19/14,11:10 PM,11:10 PM,FALSE,TRUE,04/19/14,07:10 PM,07:10 PM,FREE,BUSY
04/20/14,04:10 PM,04:10 PM,Rockies,Coors Field,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/20/14,04/20/14,07:10 PM,07:10 PM,FALSE,TRUE,04/20/14,03:10 PM,03:10 PM,FREE,BUSY
04/21/14,10:10 PM,10:10 PM,Dodgers,Dodger Stadium,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT",04/22/14,04/22/14,01:10 AM,01:10 AM,FALSE,TRUE,04/21/14,09:10 PM,09:10 PM,FREE,BUSY
