START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
07/27/14,01:40 PM,01:40 PM,Rays,Tropicana Field,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",07/27/14,07/27/14,04:40 PM,04:40 PM,FALSE,TRUE,07/27/14,12:40 PM,12:40 PM,FREE,BUSY
07/28/14,07:10 PM,07:10 PM,Blue Jays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",07/28/14,07/28/14,10:10 PM,10:10 PM,FALSE,TRUE,07/28/14,06:10 PM,06:10 PM,FREE,BUSY
07/29/14,07:10 PM,07:10 PM,Blue Jays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",07/29/14,07/29/14,10:10 PM,10:10 PM,FALSE,TRUE,07/29/14,06:10 PM,06:10 PM,FREE,BUSY
07/30/14,07:10 PM,07:10 PM,Blue Jays,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",07/30/14,07/30/14,10:10 PM,10:10 PM,FALSE,TRUE,07/30/14,06:10 PM,06:10 PM,FREE,BUSY
08/01/14,07:10 PM,07:10 PM,Yankees,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/01/14,08/01/14,10:10 PM,10:10 PM,FALSE,TRUE,08/01/14,06:10 PM,06:10 PM,FREE,BUSY
08/02/14,04:05 PM,04:05 PM,Yankees,Fenway Park,"Local TV: FS1 -- NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/02/14,08/02/14,07:05 PM,07:05 PM,FALSE,TRUE,08/02/14,03:05 PM,03:05 PM,FREE,BUSY
08/03/14,08:00 PM,08:00 PM,Yankees,Fenway Park,"Local TV: ESPN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM -- WCEC 1490 AM",08/03/14,08/03/14,11:00 PM,11:00 PM,FALSE,TRUE,08/03/14,07:00 PM,07:00 PM,FREE,BUSY
08/05/14,08:15 PM,08:15 PM,Cardinals,Busch Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/05/14,08/05/14,11:15 PM,11:15 PM,FALSE,TRUE,08/05/14,07:15 PM,07:15 PM,FREE,BUSY
08/06/14,08:15 PM,08:15 PM,Cardinals,Busch Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/06/14,08/06/14,11:15 PM,11:15 PM,FALSE,TRUE,08/06/14,07:15 PM,07:15 PM,FREE,BUSY
08/07/14,07:15 PM,07:15 PM,Cardinals,Busch Stadium,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/07/14,08/07/14,10:15 PM,10:15 PM,FALSE,TRUE,08/07/14,06:15 PM,06:15 PM,FREE,BUSY
08/08/14,10:05 PM,10:05 PM,Angels,Angel Stadium of Anaheim,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/09/14,08/09/14,01:05 AM,01:05 AM,FALSE,TRUE,08/08/14,09:05 PM,09:05 PM,FREE,BUSY
08/09/14,09:05 PM,09:05 PM,Angels,Angel Stadium of Anaheim,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/10/14,08/10/14,12:05 AM,12:05 AM,FALSE,TRUE,08/09/14,08:05 PM,08:05 PM,FREE,BUSY
08/10/14,03:33 AM,03:33 AM,Angels,Angel Stadium of Anaheim,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM -- WCCM 1110 AM",08/10/14,08/10/14,06:33 AM,06:33 AM,FALSE,TRUE,08/10/14,02:33 AM,02:33 AM,FREE,BUSY
08/12/14,07:10 PM,07:10 PM,Reds,Great American Ball Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/12/14,08/12/14,10:10 PM,10:10 PM,FALSE,TRUE,08/12/14,06:10 PM,06:10 PM,FREE,BUSY
08/13/14,12:35 PM,12:35 PM,Reds,Great American Ball Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/13/14,08/13/14,03:35 PM,03:35 PM,FALSE,TRUE,08/13/14,11:35 AM,11:35 AM,FREE,BUSY
08/14/14,07:10 PM,07:10 PM,Astros,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/14/14,08/14/14,10:10 PM,10:10 PM,FALSE,TRUE,08/14/14,06:10 PM,06:10 PM,FREE,BUSY
08/15/14,07:10 PM,07:10 PM,Astros,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/15/14,08/15/14,10:10 PM,10:10 PM,FALSE,TRUE,08/15/14,06:10 PM,06:10 PM,FREE,BUSY
08/16/14,07:10 PM,07:10 PM,Astros,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/16/14,08/16/14,10:10 PM,10:10 PM,FALSE,TRUE,08/16/14,06:10 PM,06:10 PM,FREE,BUSY
08/17/14,01:35 PM,01:35 PM,Astros,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",08/17/14,08/17/14,04:35 PM,04:35 PM,FALSE,TRUE,08/17/14,12:35 PM,12:35 PM,FREE,BUSY
08/18/14,07:10 PM,07:10 PM,Angels,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/18/14,08/18/14,10:10 PM,10:10 PM,FALSE,TRUE,08/18/14,06:10 PM,06:10 PM,FREE,BUSY
08/19/14,07:10 PM,07:10 PM,Angels,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/19/14,08/19/14,10:10 PM,10:10 PM,FALSE,TRUE,08/19/14,06:10 PM,06:10 PM,FREE,BUSY
08/20/14,07:10 PM,07:10 PM,Angels,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/20/14,08/20/14,10:10 PM,10:10 PM,FALSE,TRUE,08/20/14,06:10 PM,06:10 PM,FREE,BUSY
08/21/14,07:10 PM,07:10 PM,Angels,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/21/14,08/21/14,10:10 PM,10:10 PM,FALSE,TRUE,08/21/14,06:10 PM,06:10 PM,FREE,BUSY
08/22/14,07:10 PM,07:10 PM,Mariners,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCEC 1490 AM",08/22/14,08/22/14,10:10 PM,10:10 PM,FALSE,TRUE,08/22/14,06:10 PM,06:10 PM,FREE,BUSY
08/23/14,01:35 PM,01:35 PM,Mariners,Fenway Park,"Local TV: NESN ----- Local Radio: WEEI 93.7 -- WCCM 1110 AM",08/23/14,08/23/14,04:35 PM,04:35 PM,FALSE,TRUE,08/23/14,12:35 PM,12:35 PM,FREE,BUSY
